time,voltage,current,omega,rpm,torque,load_torque,electrical_angle_deg
0.12169999999999476,12.0,3.739788706646812,125.49457715920374,1198.3849371668723,0.2243873223988087,0.01,0.0
0.12174999999999475,12.0,3.7383372709061082,125.52347759546721,1198.660916004203,0.2243002362543665,0.01,0.0
0.12179999999999475,12.0,3.7368864764164615,125.55236526338359,1198.9367729128005,0.22421318858498768,0.01,0.0
0.12184999999999474,12.0,3.735436322894565,125.581240168594,1199.2125079465332,0.22412617937367388,0.01,0.0
0.12189999999999473,12.0,3.7339868100572353,125.61010231673706,1199.4881211592462,0.2240392086034341,0.01,0.0
0.12194999999999473,12.0,3.7325379376214154,125.63895171344889,1199.7636126047607,0.22395227625728492,0.01,0.0
0.12199999999999472,12.0,3.731089705304173,125.66778836436315,1200.038982336874,0.22386538231825037,0.01,0.0
0.12204999999999472,12.0,3.729642112822701,125.69661227511098,1200.3142304093592,0.22377852676936205,0.01,0.0
0.12209999999999471,12.0,3.728195159894317,125.72542345132105,1200.5893568759666,0.223691709593659,0.01,0.0
0.12214999999999471,12.0,3.7267488462364624,125.75422189861953,1200.8643617904222,0.22360493077418775,0.01,0.0
0.1221999999999947,12.0,3.7253031715667055,125.78300762263014,1201.1392452064283,0.22351819029400233,0.01,0.0
0.1222499999999947,12.0,3.7238581356027383,125.81178062897406,1201.4140071776633,0.22343148813616429,0.01,0.0
0.12229999999999469,12.0,3.722413738062377,125.84054092327003,1201.688647757782,0.2233448242837426,0.01,0.0
0.12234999999999469,12.0,3.7209699786635637,125.86928851113427,1201.9631670004158,0.2232581987198138,0.01,0.0
0.12239999999999468,12.0,3.7195268571243645,125.89802339818056,1202.237564959172,0.22317161142746186,0.01,0.0
0.12244999999999467,12.0,3.7180843731629696,125.92674559002018,1202.5118416876346,0.22308506238977815,0.01,0.0
0.12249999999999467,12.0,3.7166425264976946,125.95545509226191,1202.7859972393635,0.22299855158986168,0.01,0.0
0.12254999999999466,12.0,3.715201316846979,125.9841519105121,1203.0600316678951,0.22291207901081872,0.01,0.0
0.12259999999999466,12.0,3.7137607439293867,126.01283605037457,1203.3339450267422,0.22282564463576318,0.01,0.0
0.12264999999999465,12.0,3.7123208074636063,126.04150751745073,1203.607737369394,0.22273924844781637,0.01,0.0
0.12269999999999465,12.0,3.71088150716845,126.07016631733944,1203.8814087493163,0.222652890430107,0.01,0.0
0.12274999999999464,12.0,3.7094428427628547,126.09881245563714,1204.1549592199508,0.22256657056577128,0.01,0.0
0.12279999999999464,12.0,3.708004813965882,126.12744593793778,1204.4283888347156,0.22248028883795293,0.01,0.0
0.12284999999999463,12.0,3.7065674204967167,126.15606676983282,1204.7016976470056,0.222394045229803,0.01,0.0
0.12289999999999462,12.0,3.705130662074668,126.18467495691128,1204.9748857101915,0.22230783972448007,0.01,0.0
0.12294999999999462,12.0,3.703694538419169,126.2132705047597,1205.2479530776213,0.22222167230515014,0.01,0.0
0.12299999999999461,12.0,3.702259049249777,126.24185341896217,1205.520899802619,0.2221355429549866,0.01,0.0
0.12304999999999461,12.0,3.700824194286173,126.27042370510026,1205.7937259384846,0.22204945165717035,0.01,0.0
0.1230999999999946,12.0,3.699389973248162,126.29898136875312,1206.0664315384952,0.2219633983948897,0.01,0.0
0.1231499999999946,12.0,3.6979563858556728,126.32752641549742,1206.3390166559038,0.22187738315134037,0.01,0.0
0.12319999999999459,12.0,3.696523431828758,126.35605885090737,1206.6114813439406,0.2217914059097255,0.01,0.0
0.12324999999999459,12.0,3.6950911108875935,126.38457868055472,1206.8838256558113,0.2217054666532556,0.01,0.0
0.12329999999999458,12.0,3.693659422752479,126.41308591000876,1207.1560496446994,0.22161956536514874,0.01,0.0
0.12334999999999458,12.0,3.692228367143838,126.4415805448363,1207.4281533637634,0.22153370202863026,0.01,0.0
0.12339999999999457,12.0,3.6907979437822176,126.47006259060171,1207.7001368661395,0.22144787662693305,0.01,0.0
0.12344999999999456,12.0,3.689368152388288,126.4985320528669,1207.9720002049398,0.22136208914329727,0.01,0.0
0.12349999999999456,12.0,3.687938992682843,126.52698893719133,1208.2437434332535,0.22127633956097056,0.01,0.0
0.12354999999999455,12.0,3.6865104643867994,126.55543324913198,1208.5153666041456,0.22119062786320795,0.01,0.0
0.12359999999999455,12.0,3.6850825672211975,126.58386499424338,1208.786869770658,0.22110495403327185,0.01,0.0
0.12364999999999454,12.0,3.6836553009072013,126.61228417807763,1209.0582529858095,0.22101931805443206,0.01,0.0
0.12369999999999454,12.0,3.682228665166097,126.64069080618434,1209.329516302595,0.22093371990996583,0.01,0.0
0.12374999999999453,12.0,3.6808026597192955,126.6690848841107,1209.6006597739859,0.22084815958315773,0.01,0.0
0.12379999999999453,12.0,3.6793772842883294,126.69746641740144,1209.8716834529307,0.22076263705729976,0.01,0.0
0.12384999999999452,12.0,3.677952538594855,126.72583541159884,1210.1425873923545,0.2206771523156913,0.01,0.0
0.12389999999999451,12.0,3.6765284223606507,126.75419187224271,1210.4133716451583,0.22059170534163902,0.01,0.0
0.12394999999999451,12.0,3.675104935307619,126.78253580487046,1210.6840362642206,0.22050629611845712,0.01,0.0
0.1239999999999945,12.0,3.6736820771577845,126.81086721501701,1210.9545813023958,0.22042092462946705,0.01,0.0
0.1240499999999945,12.0,3.672259847633295,126.83918610821486,1211.2250068125156,0.2203355908579977,0.01,0.0
0.12409999999999449,12.0,3.670838246456421,126.86749248999405,1211.4953128473878,0.22025029478738525,0.01,0.0
0.12414999999999449,12.0,3.669417273349555,126.89578636588219,1211.7654994597972,0.2201650364009733,0.01,0.0
0.12419999999999448,12.0,3.6679969280352136,126.92406774140443,1212.0355667025053,0.2200798156821128,0.01,0.0
0.12424999999999448,12.0,3.6665772102360346,126.9523366220835,1212.3055146282504,0.21999463261416208,0.01,0.0
0.12429999999999447,12.0,3.665158119674779,126.98059301343966,1212.5753432897468,0.21990948718048672,0.01,0.0
0.12434999999999446,12.0,3.66373965607433,127.00883692099077,1212.8450527396863,0.21982437936445978,0.01,0.0
0.12439999999999446,12.0,3.662321819157694,127.03706835025223,1213.1146430307367,0.21973930914946163,0.01,0.0
0.12444999999999445,12.0,3.660904608647999,127.065287306737,1213.3841142155436,0.21965427651887995,0.01,0.0
0.12449999999999445,12.0,3.6594880242684953,127.09349379595562,1213.6534663467282,0.2195692814561097,0.01,0.0
0.12454999999999444,12.0,3.658072065742555,127.12168782341618,1213.9226994768892,0.2194843239445533,0.01,0.0
0.12459999999999444,12.0,3.6566567327936745,127.14986939462435,1214.1918136586019,0.21939940396762048,0.01,0.0
0.12464999999999443,12.0,3.65524202514547,127.17803851508334,1214.460808944418,0.21931452150872818,0.01,0.0
0.12469999999999443,12.0,3.653827942521681,127.20619519029397,1214.729685386866,0.21922967655130085,0.01,0.0
0.12474999999999442,12.0,3.6524144846461684,127.2343394257546,1214.9984430384523,0.2191448690787701,0.01,0.0
0.12479999999999442,12.0,3.651001651242916,127.26247122696117,1215.2670819516584,0.21906009907457494,0.01,0.0
0.12484999999999441,12.0,3.649589442036029,127.2905905994072,1215.5356021789441,0.21897536652216174,0.01,0.0
0.1248999999999944,12.0,3.6481778567497343,127.31869754858376,1215.804003772745,0.21889067140498406,0.01,0.0
0.1249499999999944,12.0,3.646766895108381,127.34679207997951,1216.072286785474,0.21880601370650285,0.01,0.0
0.1249999999999944,12.0,3.64535655683644,127.3748741990807,1216.3404512695208,0.2187213934101864,0.01,0.0
0.1250499999999944,12.0,3.643946841658504,127.40294391137111,1216.6084972772524,0.21863681049951023,0.01,0.0
0.12509999999999438,12.0,3.6425377492992865,127.43100122233216,1216.8764248610112,0.21855226495795718,0.01,0.0
0.12514999999999438,12.0,3.641129279483624,127.4590461374428,1217.1442340731182,0.21846775676901745,0.01,0.0
0.12519999999999437,12.0,3.6397214319364735,127.48707866217957,1217.4119249658704,0.2183832859161884,0.01,0.0
